X,timestamp,host,city,state,country,url,address,lon,lat,year,df,num_part,other_inst,major_dist,winners_insight,winners_visualization,winners_external,Remarks
296,06/06/22 10:25,Southern Methodist University,Dallas,Texas,USA,NA,"Dallas, Texas",-96.3648,32.9628,2019,Yes,55,"SMU, UT-Dallas, Baylor, Rice, Texas A&M",NA,R You Ready / #Save13 (Tie between two teams),Predicting Fatigue,Factors Affecting Fatigue in Canadian Women's 7's Rugby,NA
297,06/06/22 10:25,Southern Methodist University,Dallas,Texas,USA,NA,"Dallas, Texas",-96.3648,32.9628,2020,Yes,NA,NA,NA,NA,NA,NA,NA
298,06/06/22 10:25,Southern Methodist University,Dallas,Texas,USA,NA,"Dallas, Texas",-96.3648,32.9628,2021,Yes,86,"SMU, Sam Houston State, UT-Dallas, UT-Austin, UT-San Antonio, Texas A&M, Franklin, Baylor, TCU, St. Edwards",NA,Modeling opioid use using Bayesian methods and understanding drug gateways through network analysis,Indicators of substance abuse in individuals diagnosed with mental health disorders,Female/Male Gender versus the Unprescribed Use of THC,NA
299,06/06/22 10:25,Southern Methodist University,Dallas,Texas,USA,NA,"Dallas, Texas",-96.3648,32.9628,2022,Yes,65,"SMU, UT-Arlington, UT-Dallas, U of Houston Clear Lake, St. Edwards, Texas A&M,",NA,Predictive Model for Teenagers' Skills,ASA Play Forward (Elm City Stories),NA,NA
300,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2011,No,NA,NA,NA,NA,NA,NA,NA
301,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2012,No,NA,NA,NA,NA,NA,NA,NA
302,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2013,No,NA,NA,NA,NA,NA,NA,NA
303,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2014,No,NA,NA,NA,NA,NA,NA,NA
304,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2015,Yes,17,"UMD, American University, George Washington",NA,NA,NA,NA,NA
305,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2016,Yes,27,"George Washington, Howard, UMD, George Mason, Montclair",NA,NA,NA,NA,NA
306,4/27/2017 10:27,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2017,Yes,58,"George Washington, UMD, UMBC, American, Howard, George Washington",NA,NA,NA,NA,NA
307,NA,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
308,NA,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
309,NA,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
310,NA,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
311,NA,"Summit Consulting, DC",Washington,District of Columbia,USA,https://www.facebook.com/events/520875878090896/,Washington District of Columbia USA,-77.0368707,38.9071923,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
312,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2011,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
313,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2012,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
314,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2013,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
315,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2014,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
316,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2015,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
317,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2016,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
318,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2017,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
319,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
320,29/06/22 14:38,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2019,Yes,29,NA,NA,NA,NA,NA,NA
321,NA,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2020,No,NA,NA,NA,NA,NA,NA,NA
322,29/06/22 14:38,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2021,Yes,61,NA,NA,NA,NA,NA,NA
323,29/06/22 14:38,The University of Notre Dame,Notre Dame,Indiana,USA,https://datafestnd.weebly.com/,"Notre Dame, Indiana, USA",-86.23539245,41.70557959,2022,Yes,26,NA,NA,NA,NA,NA,NA
324,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2011,No,NA,NA,NA,NA,NA,NA,NA
325,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2012,No,NA,NA,NA,NA,NA,NA,NA
326,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2013,No,NA,NA,NA,NA,NA,NA,NA
327,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2014,No,NA,NA,NA,NA,NA,NA,NA
328,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2015,No,NA,NA,NA,NA,NA,NA,NA
329,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2016,Yes,50,NA,NA,NA,NA,NA,NA
330,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2017,Yes,50,NA,NA,NA,NA,NA,NA
331,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
332,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
333,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
334,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
335,4/25/2017 16:28,UC Berkeley,Berkeley,California,USA,datafest.stat.berkeley.edu,Berkeley California USA,-122.272747,37.8715926,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
336,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2011,Yes,30,NA,NA,NA,NA,NA,NA
337,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2012,Yes,75,NA,NA,NA,NA,NA,NA
338,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2013,Yes,110,Pomona College,NA,NA,NA,NA,NA
339,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2014,Yes,200,"Pomona, UCR, USC",NA,NA,NA,NA,NA
340,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2015,Yes,250,"Pomona, Cal Poly SLO, USC, UCR",NA,NA,NA,NA,NA
341,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2016,Yes,300,"Pomona, Cal Poly SLO, USC, UCR",NA,NA,NA,NA,NA
342,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2017,Yes,300,"Pomona, Biola, Cal Poly SLO, UCR",NA,NA,NA,NA,NA
343,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
344,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
345,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
346,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
347,4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
348,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2011,No,NA,NA,NA,NA,NA,NA,NA
349,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2012,No,NA,NA,NA,NA,NA,NA,NA
350,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2013,No,NA,NA,NA,NA,NA,NA,NA
351,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2014,No,NA,NA,NA,NA,NA,NA,NA
352,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2015,Yes,80,LMU Munich,NA,NA,NA,NA,NA
353,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2016,Yes,90,LMU Munich,NA,NA,NA,NA,NA
354,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2017,Yes,80,NA,NA,NA,NA,NA,NA
355,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
356,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
357,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
358,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
359,4/26/2017 13:57,University of Mannheim,Mannheim,Baden-Wurttemberg,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
360,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2011,No,NA,NA,NA,NA,NA,NA,NA
361,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2012,No,NA,NA,NA,NA,NA,NA,NA
362,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2013,No,NA,NA,NA,NA,NA,NA,NA
363,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2014,Yes,79,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,NA
364,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2015,Yes,82,"Amherst, Hampshire, Mt. Holyoke, Smith College",NA,NA,NA,NA,NA
365,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2016,Yes,123,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,NA
366,4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2017,Yes,142,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,NA
367,NA,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
368,NA,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
369,NA,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
370,NA,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
371,NA,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
372,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2011,No,NA,NA,NA,NA,NA,NA,NA
373,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2012,No,NA,NA,NA,NA,NA,NA,NA
374,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2013,No,NA,NA,NA,NA,NA,NA,NA
375,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2014,No,NA,NA,NA,NA,NA,NA,NA
376,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2015,No,NA,NA,NA,NA,NA,NA,NA
377,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2016,No,NA,NA,NA,NA,NA,NA,NA
378,4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2017,Yes,20,NA,NA,NA,NA,NA,NA
463,NA,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
464,NA,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
465,NA,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
466,NA,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
467,NA,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
379,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2011,No,NA,NA,NA,NA,NA,NA,NA
380,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2012,No,NA,NA,NA,NA,NA,NA,NA
381,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2013,No,NA,NA,NA,NA,NA,NA,NA
382,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2014,No,NA,NA,NA,NA,NA,NA,NA
383,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2015,No,NA,NA,NA,NA,NA,NA,NA
384,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2016,No,NA,NA,NA,NA,NA,NA,NA
385,4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2017,Yes,14,NA,Math & Stat 8; Psychology 1; Engineering 4; English 1,Vizards,The Tchebby Tchasers,The Most Squares Problem,NA
386,5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2018,Yes,NA,NA,NA,NA,NA,NA,NA
387,5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2019,Yes,NA,NA,NA,NA,NA,NA,NA
388,5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2020,Yes,NA,NA,NA,NA,NA,NA,NA
389,5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2021,Yes,NA,NA,NA,NA,NA,NA,NA
390,5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2022,Yes,NA,NA,NA,NA,NA,NA,NA
391,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2011,No,NA,NA,NA,NA,NA,NA,NA
392,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2012,No,NA,NA,NA,NA,NA,NA,NA
393,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2013,No,NA,NA,NA,NA,NA,NA,NA
394,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2014,No,NA,NA,NA,NA,NA,NA,NA
395,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2015,No,NA,NA,NA,NA,NA,NA,NA
396,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2016,No,NA,NA,NA,NA,NA,NA,NA
397,NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2017,Yes,40,NA,NA,NA,NA,NA,NA
398,5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2018,Yes,NA,NA,NA,NA,NA,NA,NA
399,5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2019,Yes,NA,NA,NA,NA,NA,NA,NA
400,5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2020,Yes,NA,NA,NA,NA,NA,NA,NA
401,5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2021,Yes,60,"Mississauga campus, Scarborough campus, St. George campus",Statistics & Data Science,Statistical Analysis and Presentation on Drug Misuses,Can Money Buy Happiness?,An Analysis of Demographic Patterns and Frequent Combinations of Drug Misuse in Canada,NA
402,5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2022,Yes,100,"Mississauga campus, Scarborough campus, St. George campus",Statistics & Data Science,Elm City Stories Analysis,PLAY2PREVENT Game Data Analysis,A Demonstration on the Methods of Exploring the Play2Event Game Data (Best Statistical Analysis),NA
403,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2011,No,NA,NA,NA,NA,NA,NA,NA
404,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2012,No,NA,NA,NA,NA,NA,NA,NA
405,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2013,No,NA,NA,NA,NA,NA,NA,NA
406,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2014,No,NA,NA,NA,NA,NA,NA,NA
407,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2015,No,NA,NA,NA,NA,NA,NA,NA
408,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2016,Yes,60,NA,NA,NA,NA,NA,NA
409,4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2017,No,NA,NA,NA,NA,NA,NA,NA
410,NA,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
411,NA,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
412,NA,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
413,NA,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
414,NA,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
415,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2011,No,NA,NA,NA,NA,NA,NA,NA
416,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2012,No,NA,NA,NA,NA,NA,NA,NA
417,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2013,No,NA,NA,NA,NA,NA,NA,NA
418,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2014,No,NA,NA,NA,NA,NA,NA,NA
419,4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2015,No,NA,NA,NA,NA,NA,NA,NA
