timestamp,host,city,state,country,url,address,lon,lat,year,df,num_part,other_inst,major_dist,winners_insight,winners_visualization,winners_external,Remarks
4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/25/2017 15:25,UCLA,Los Angeles,California,USA,http://datafest.stat.ucla.edu/,Los Angeles California USA,-118.2436849,34.0522342,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2011,No,NA,NA,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2012,No,NA,NA,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2013,No,NA,NA,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2014,No,NA,NA,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2015,Yes,80,LMU Munich,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2016,Yes,90,LMU Munich,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2017,Yes,80,NA,NA,NA,NA,NA,
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/26/2017 13:57,University of Mannheim,Mannheim,NA,Germany,http://datafest.de/,Mannheim NA Germany,8.4660395,49.4874592,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2011,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2012,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2014,Yes,79,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2015,Yes,82,"Amherst, Hampshire, Mt. Holyoke, Smith College",NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2016,Yes,123,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,
4/25/2017 21:46,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2017,Yes,142,"Amherst, Hampshire, Mt. Holyoke, Smith Colleges",NA,NA,NA,NA,
,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Massachusets,Amherst,Massachusetts,USA,http://www.science.smith.edu/datafest/,Amherst Massachusetts USA,-72.5198537,42.3732216,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2011,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2012,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2014,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2015,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2016,No,NA,NA,NA,NA,NA,NA,
4/25/2017 15:28,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2017,Yes,20,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2011,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2012,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2014,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2015,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2016,No,NA,NA,NA,NA,NA,NA,
4/25/2017 21:55,University of New Mexico,Albuquerque,New Mexico,USA,http://math.unm.edu/news-events/events/asa-datafest,Albuquerque New Mexico USA,-106.6055534,35.0853336,2017,Yes,14,NA,Math & Stat 8; Psychology 1; Engineering 4; English 1,Vizards,The Tchebby Tchasers,The Most Squares Problem,
5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2018,Yes,NA,NA,NA,NA,NA,NA,
5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2019,Yes,NA,NA,NA,NA,NA,NA,
5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2020,Yes,NA,NA,NA,NA,NA,NA,
5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2021,Yes,NA,NA,NA,NA,NA,NA,
5/29/2022 13:57,University of New Mexico,Albuquerque,New Mexico,USA,http://tinyurl.com/ASA-DataFest-UNM-2017,"Albuquerque, NM",-106.5781,35.1131,2022,Yes,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2011,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2012,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2013,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2014,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2015,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2016,No,NA,NA,NA,NA,NA,NA,
NA,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/,Toronto Ontario Canada,-79.3831843,43.653226,2017,Yes,40,NA,NA,NA,NA,NA,
5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2018,Yes,NA,NA,NA,NA,NA,NA,
5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2019,Yes,NA,NA,NA,NA,NA,NA,
5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2020,Yes,NA,NA,NA,NA,NA,NA,
5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2021,Yes,60,"University of Toronto (Mississauga campus, Scarborough campus, and St. George campus)",Statistics & Data Science,Statistical Analysis and Presentation on Drug Misuses,Can Money Buy Happiness?,An Analysis of Demographic Patterns and Frequent Combinations of Drug Misuse in Canada,
5/27/2022 9:45,University of Toronto,Toronto,Ontario,Canada,https://utorontodatafest.wordpress.com/datafest-2021/,"Toronto, Canada",-79.8709,43.4327,2022,Yes,100,"University of Toronto (Mississauga campus, Scarborough campus, and St. George campus)",Statistics & Data Science,Elm City Stories Analysis,PLAY2PREVENT Game Data Analysis,A Demonstration on the Methods of Exploring the Play2Event Game Data (Best Statistical Analysis),
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2011,No,NA,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2012,No,NA,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2013,No,NA,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2014,No,NA,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2015,No,NA,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2016,Yes,60,NA,NA,NA,NA,NA,
4/26/2017 15:13,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2017,No,NA,NA,NA,NA,NA,NA,
,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,University of Virginia,Charlottesville,Virginia,USA,http://datafest.virginia.edu/,Charlottesville Virginia USA,-78.4766781,38.0293059,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2011,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2012,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2014,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2015,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2016,Yes,43,NA,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,
4/25/2017 14:28,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2017,Yes,79,"Marist College, Colgate University",Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,
,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2018,Yes,70,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,
,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2019,Yes,59,Marist College,Mathematics and Statistics; Computer Science; Economics; Applied Mathematics; Political Science; Biology; Psychological Science; Biochemistry; Chemistry; Math Education; Urban Studies; Science Technology and Society,,NA,NA,
,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2020,Yes,67,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,
,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2021,Yes,37,Marist College,Mathematics and Statistics; Computer Science; Economics,NA,NA,NA,
,Vassar College,Arlington,New York,USA,http://pages.vassar.edu/datafest/,Arlington New York USA,-73.8968025,41.6959269,2022,Yes,37,Marist College,Mathematics and Statistics; Computer Science; Economics,"Data Farmers (Daniel, Kishan, Huaihan, Jocelyn, and Orcun) for an impressive statistical model with appropriate interpretations","Taconic Parkway (Dazheng, Yixiao, and Shunji) for their graphical presentation of the data structure","Loud ‘N Cloud (Augusto, Veronica, Jonny, Jack, and Mason) for developing a novel metric",
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2011,No,NA,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2012,No,NA,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2013,No,NA,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2014,No,NA,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2015,No,NA,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2016,Yes,30,NA,NA,NA,NA,NA,
4/27/2017 9:59,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2017,Yes,60,NA,NA,NA,NA,NA,
,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Virginia Tech,Blacksburg,Virginia,USA,http://www.stat.vt.edu/Academics/undergraduate/VTdatafest.html,Blacksburg Virginia USA,-80.4139393,37.2295733,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2011,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2012,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2014,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2015,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2016,Yes,30,"Babson, Olin",NA,NA,NA,NA,
4/25/2017 14:35,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2017,No,NA,NA,NA,NA,NA,NA,
,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wellesley College,Wellesley,Massachusetts,USA,http://www.wellesley.edu/qai/bowdatafest#ElLUAcl0AQjOi29H.97,Wellesley Massachusetts USA,-71.2923877,42.296797,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2011,No,NA,NA,NA,NA,NA,NA,Data yet to be received
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2012,No,NA,NA,NA,NA,NA,NA,Data yet to be received
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2013,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2014,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2015,No,NA,NA,NA,NA,NA,NA,
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2016,Yes,50,"University of Connecticut, Connecticut College, Trinity College, Yale University",NA,NA,NA,NA,
4/25/2017 14:37,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2017,Yes,75,"University of Connecticut, Connecticut College, Trinity College, Yale University, Lafayette College",NA,NA,NA,NA,
,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,Wesleyan University,Middletown,Connecticut,USA,http://datafest.blogs.wesleyan.edu/,Middletown Connecticut USA,-72.6506488,41.5623209,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received
,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2018,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2019,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2020,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2021,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
,University of Missouri,Columbia,Missouri,USA,NA,Columbia Missouri USA,-92.3340724,38.9517053,2022,No,NA,NA,NA,NA,NA,NA,Data yet to be received/ Not received
